what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui,1227187451781
started,bundle,org.eclipse.wst.sse.core,1.1.302.v200808260045,org.eclipse.wst.sse.core,1227187451781
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1227187451781
started,bundle,org.eclipse.wst.validation,1.2.2.v200809050219,org.eclipse.wst.validation,1227187451781
started,bundle,org.eclipse.wst.web,1.1.204.v200809132300,org.eclipse.wst.web,1227187451781
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1227187451781
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1227187451781
started,bundle,org.eclipse.wst.wsi.ui,1.0.400.v200805140300,org.eclipse.wst.wsi.ui,1227187451781
started,bundle,org.eclipse.wst.xml.core,1.1.305.v200809120354,org.eclipse.wst.xml.core,1227187451781
started,bundle,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui,1227187451781
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1227187451781
started,bundle,org.tigris.subversion.subclipse.core,1.0.0,org.tigris.subversion.subclipse.core,1227187451781
started,bundle,org.tigris.subversion.subclipse.ui,1.0.0,org.tigris.subversion.subclipse.ui,1227187451781
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1227187452406
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20080902-1220,org.eclipse.jdt.apt.core,1227187452484
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1227187453562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227187455468
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1227187459515
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1227187459750
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227187460750
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1227187460968
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1227187461046
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227187461078
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1227187463500
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1227187466500
