what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1227546782656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546783984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546785718
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1227546785734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227546787984
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1227546792125
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1227546792203
started,bundle,org.eclipse.pde.ui,3.4.0.v20080803-1700,org.eclipse.pde.ui,1227546792265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547000078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547177687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547447140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547541718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547543843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547549531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547552046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547663750
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227547665453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547666328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547667765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547669062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547670968
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227547672062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547687468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547689281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227547702203
