what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227619180671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227619189296
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227619189296
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227619191843
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227619193046
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1227619194718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227619197484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227619198937
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1227619198968
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1227619214828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227619217375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227619233984
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227619234218
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227619234328
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227619262046
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227619264515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227619273421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227619278343
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227619292843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227619299343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227619302687
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.create.getter.setter,1227619302812
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227619305171
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227619305906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227619307328
