what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546384562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227546393484
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227546394093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227546394343
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227546406046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227546408937
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227546409937
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.publish,1227546410546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546412171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546510656
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227546512484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546529203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546533656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546548593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546567437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546569062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546671234
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1227546675359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546680906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546739640
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1227546744937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546748984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227546773203
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227546773437
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227546773500
