what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.202.v200809040612,org.eclipse.jst.j2ee.ejb,1227617891515
started,bundle,org.eclipse.jst.j2ee.jca,1.1.202.v200809102205,org.eclipse.jst.j2ee.jca,1227617891515
started,bundle,org.eclipse.jpt.core,2.0.101.v200809020200,org.eclipse.jpt.core,1227617891515
started,bundle,org.eclipse.jst.jsf.ui,1.1.101.v20080909,org.eclipse.jst.jsf.ui,1227617891515
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.1.v200807241900,org.eclipse.wst.jsdt.web.core,1227617891515
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227617898203
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227617899843
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.publish,1227617900468
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.101.v20080620,org.eclipse.jst.server.tomcat.ui,1227617901343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617907046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617908765
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1227617910093
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227617913515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617918609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617922234
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.publish,1227617923921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617937765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617938796
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.cleanAction,1227617938812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617939093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617940671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617940687
started,bundle,org.eclipse.wst.css.core,1.1.201.v200808072008,org.eclipse.wst.css.core,1227617945218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617946890
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.publish,1227617949187
