what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1227791625968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1227791633843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227791637125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227791643359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227791645843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227791663093
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PropertiesFileEditor,1227791665546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227791675187
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1227791679421
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227791683468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227791685187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227791692234
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227791692781
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227791694609
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.publish,1227791695234
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.run,1227791696687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227791698500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227791714343
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227791715687
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227791718859
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227791721406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227791723843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227791783250
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PropertiesFileEditor,1227791794171
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1227791795500
