what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193649062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193654968
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227193655078
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227193655109
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.navigate.open.type,1227193655140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193662218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193668890
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.navigate.openResource,1227193668890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193669843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193672718
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227193672796
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227193672812
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.navigate.open.type,1227193672828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193681515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193690171
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227193692343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193694453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193731531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193734656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193736109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193736437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227193741671
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227193744250
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227193752796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227193766890
