what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1227548722390
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.navigate.openResource,1227548722406
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227548739515
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227548753531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548768703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548770187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227548782937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548788453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548887218
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227548888281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548912921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548924812
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1227548926906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548927921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548929750
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.navigate.openResource,1227548929750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548930546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548955062
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227548956078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548979593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548981093
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1227548984609
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227548986796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227548995375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227549021578
