what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227549946812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227549975937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227549977484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227549978375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227549979625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227550112406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227550177250
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227550178500
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227550180671
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227550182781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227550187875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227550192015
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.publish,1227550193796
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.run,1227550203921
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227550215875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227550219000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227550234234
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227550236421
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227550238093
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227550249015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227550252453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227550255312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227550256156
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.cleanAction,1227550256171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227550256453
