what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1227617961921
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227617963765
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1227617963953
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1227617963968
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227617964015
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1227617969875
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1227617969968
started,bundle,org.eclipse.pde.ui,3.4.0.v20080803-1700,org.eclipse.pde.ui,1227617970062
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1227617970328
opened,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227617970484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617971484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617971718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227617974578
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227617976000
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227617978640
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.publish,1227617979281
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1227617984078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227617999203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227618001484
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227618001500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227618004468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227618007468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227618013218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227618016328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227618021015
