what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1227184320039
started,bundle,org.eclipse.pde.ui,3.4.0.v20080803-1700,org.eclipse.pde.ui,1227184320117
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227184338976
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227184341633
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227184349476
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1227184349523
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1227184350179
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1227184350398
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227184351320
started,bundle,org.eclipse.jst.jsf.common.ui,1.1.0.v20080605,org.eclipse.jst.jsf.common.ui,1227184363508
started,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.1.2.v20080909,org.eclipse.jst.jsf.facesconfig.ui,1227184363523
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227184369586
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1227184370836
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227184387008
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227184387226
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1227184405836
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1227184405898
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1227184407086
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227184420086
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227184423601
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227184426554
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227184426633
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227184426679
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.navigate.open.type,1227184426679
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227184441679
