what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227185016195
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227185019804
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227185032539
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227185041445
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227185045679
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227185046914
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227185048367
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227185049726
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227185050492
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227185092023
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227185100992
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227185146008
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227185150367
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227185153070
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227185154367
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1227185166804
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PropertiesFileEditor,1227185170492
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PropertiesFileEditor,1227185171773
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1227185173976
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227185201945
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227185204008
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227185214992
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227185216367
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227185217554
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227185246336
